
$GPRMC,152954.400,A,3950.4736,N,10504.0851,W,38.80,272.98,141217,,,D*43
$GPRMC,152954.600,A,3950.4738,N,10504.0879,W,38.73,272.99,141217,,,D*48
$GPRMC,152954.800,A,3950.4739,N,10504.0907,W,38.73,272.84,141217,,,D*43
$GPRMC,152955.000,A,3950.4740,N,10504.0934,W,38.69,272.82,141217,,,D*49
$GPRMC,152955.200,A,3950.4741,N,10504.0962,W,38.66,272.78,141217,,,D*43
$GPRMC,152955.400,A,3950.4742,N,10504.0990,W,38.65,272.78,141217,,,D*48
$GPRMC,152955.600,A,3950.4743,N,10504.1018,W,38.65,272.72,141217,,,D*49
$GPRMC,152955.800,A,3950.4744,N,10504.1045,W,38.67,272.49,141217,,,D*42
$GPRMC,152956.000,A,3950.4745,N,10504.1073,W,38.88,272.32,141217,,,D*40
$GPRMC,152956.200,A,3950.4746,N,10504.1101,W,38.86,272.42,141217,,,D*4C
$GPRMC,152956.400,A,3950.4747,N,10504.1128,W,38.84,272.73,141217,,,D*40
$GPRMC,152956.600,A,3950.4748,N,10504.1156,W,38.83,272.75,141217,,,D*45
